Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
a709e7b40e2983fd3e768b4145263b9c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9921958702378232
aa04b7872570996031f6eb10b1695858	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8436026287621411
889658427a34998263b42b601dd7e021	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.99977799515652
318ed33f50a627bcbc8e688c128be346	k__Bacteria	0.9966983658658287
21ed0dff26631f6029e3fb8c5bf19ede	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9548573815153163
2a14ed49f1cc939db2c29e4b655506fa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9996873511736959
74e455e6a8fef0fa30852a16b1a487cb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.7517315374328859
9343d1bd8c8955fcf6b6924e46fe3828	k__Bacteria	0.9984698508758434
99de49ee8d851119c03df54571d0ad04	k__Bacteria	0.997273563318879
80b6db07d77b39725f2e060f019223c4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.7469062130526091
1eea77cf7195b2dbd4492166f4434d45	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8105104304173226
c50de0f2b1728bb744a3617f8c147caa	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9983814681786547
9776dba6ded9cfedf1569f026f921013	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Anaerotruncus; s__	0.9657523098606152
65f576c89e952890e8343793293d8632	k__Bacteria	0.9987928256829481
fb1c5e9ef1fe62a3cea3069ac004f3e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7656842505085291
1f93e119e1597fc5778a3b72456773ab	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9591372729582658
6886d9b9609d592052d8e7085bb82112	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9997560572750792
7ad247387a04c76de3aabfc56bc0cbe3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.7091071898131204
ea71c23ba2952ce8741e62aae99fd36f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9990993890049297
9a6ae6c04253937a0961a9429e1cd532	k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae; g__Mucispirillum; s__schaedleri	0.9999948279505757
357da945961b2b9a79280193140f6dbd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7556509892024917
5137fbb3063c69e7126ccbee8d7467d9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7862327166775136
923d88b5763e702401b4dd9c40130dab	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9991814051166583
cc79a648f9f90f626189222db0232401	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.7773808570503679
f78f2d69d5df219c5bed8e9baf71e4f6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9994852732936241
a0dac4bd9bbb83d5ff7ffdb8a2658b2a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0.9970841379398224
9373680ec001184f91830e5084b8e4d2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8843623832240484
3fa4be1fd1eaa5a5e06015a71837c403	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9985577468666845
b07282c4e8432590246dc47cf7af3c48	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.8148146682648244
adadeece1d6d329a39507c4a3f9f7b42	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9209144435034426
194f3afb8abf5fc18ffbbc2a1d7009c3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9907548867350763
ac8ed8ba337ed33a85542865ced0d1d9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9784631875043743
078337ae88a067db8038aeb3b395a58e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9936835273529174
ae189aa66adf1473d9816b3a7378cec5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.999624592171577
f8f8ad451a1138af6d368a6e31ced93d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9080990326442349
49f7c750006f4f685bb67b480efe9b3f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9950414894680355
8fe4981586e777866e445a9025d01bfc	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.997769103655438
8202b101efd655a55c01dfc1cce37d01	k__Bacteria	0.9979409463677229
bf1751716af068ef7a4fbd877ab9d528	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0.9984637399573113
9ab6ec9a37b2ad8f92c5917feafefdee	k__Bacteria	0.99815576397705
ff488d0ad44a11825d5d27115d34c841	k__Bacteria	0.9988548722150516
c33bacd7dd902d5fd1862f1fa2059a26	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8256052431233093
66e250fff42a7b3ef72cdb4023ed5bf7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9713227316110257
32399c1518ece7ab3ee38b9f9843c6bb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8057928220463326
9f0352b1173497461dd09c4de49b4534	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995711486986847
51fdc72f8cf2d3e2708aa752633fa694	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.988412723688335
fe41944fb463b99e2aee053d8074b511	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.7712211051459079
29cbd041c85a2475d1c2adb55111410b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9006760737794559
aa1c7b3efbce5ab258cf7ec86c5a45e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8321645351409053
01c5087d52fb5ef483689ec5ca525701	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.7197123990535056
d90a9f503c8ccc24bb302e5c11daccb9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9832109423783159
096bf67dbed5229ed76e585795b7b8d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9996822509038525
48e7f340a5e7097eb6c6124de5d834ec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__acidifaciens	0.9328531722449791
8dc272ef16e41e4730d49bfee930dce8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0.9996516558623151
a4301b57bd68dc5735f0d0a6510382b6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9988957441501347
54b3b8f4dd45dfc9b9ced403500b3377	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9775363894207737
1e914d44ed87c06b56dbec1ad7e07e80	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9971881908503826
af0bf9262d8c42d687e5984d7f051ff0	k__Bacteria	0.9990970635942962
ffe6a2f7d4f69c7f429ca806f48098b0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9967591801640616
6f1e2f5d942ec472bb8c4780c6c6d1b3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.996674371760769
ff0ffc55122f959da7dece542c4763b6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8788631667116843
31f51d63ef5358c46b86b863eca17bfc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9994476825781072
91485e54a33750c467d796d861dd7883	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9998807072502721
7a35a35998f238df4981ee904118528b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9811407579355125
6bf66e10edadc6b466eca0fee5bff756	k__Bacteria	0.9956099231814555
b90c950279d4e5488e6a5d38d31c2bf4	k__Bacteria	0.997396438485149
e8df50e27df45293c09458a8217c3333	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0.9997155332270008
c824904363a37980202117c170e43d64	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9437968296256115
8248503335e0aa1de9b5e4fd43e48616	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae	0.8574704880386066
857629455f4f9854969e7ef0d2a244de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8734626281183849
b90d8c98081a9deeec3ac6e2d9e929bb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9848923659155747
702a362c4d59a6459686a20ef5c594ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9996640590074342
5caace310a750cb017310b89764e92cb	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.9999983736716311
6de2215aef01edebb9e8b50cde7ab8f6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995966667488949
15401aa5a840fae398093d5073861cd7	k__Bacteria; p__Bacteroidetes	0.8127912029765979
9636324a1c0a268a30e41e2c9d5dcaaf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__AF12; s__	0.9935218073213856
2a20349fce54501211ef74b78b8902b5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9748353756688778
f75bc757def8448a8421a7a117eb891f	k__Bacteria	0.9862546578426065
f8d67b0f813ae5bf9dc774d48d5c69b0	k__Bacteria	0.994594347292767
36ba8b0d592ed47c6b6c3296d6267b39	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8337072340343156
236057f51d46cedd54bcedf81d3e1400	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995872996928462
f6db3b02283873a2e56a8e6ed1da0ac4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9966461921838169
ef4bee2f457429b445f7d523cdfbd94a	k__Bacteria	0.9940972556811867
d07e07ae6f11bf1f81b5cec5aaf088da	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8275317009512667
45204cbcee7850012faf76f6738af94f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9960396292330843
0284b863d754cae4dd52d2c89539d671	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9937443410700944
3d172f7106eca2d628e331b2ffea4ba6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9690477664377873
9f3e99b2b17e8e92100d68bd6240f5b7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.998482883400628
10da9761ac913b632bd6492431fde802	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9832118687022089
7165f9addc8e97e1248de9a81f374e39	k__Bacteria	0.9970549986147255
63eba757b1ba176c59608c8d71047337	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9781883315894654
5ea91f41e8e172d7853de73540e71102	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9940042525335525
c12e7217aa887905d35f52add7ed3697	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.8536586508504298
f9ed0c6e758aa7005e9e15c49185bd28	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8568183502191227
f8218b0fe2671074a339974d4b707482	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9997144480616497
499bfe7b916f9863e0cc1f1ea93bb6df	k__Bacteria	0.997248291198725
c497a051d7b03617739fc71b6abb6682	k__Bacteria; p__Proteobacteria	0.8331163035892071
